time,Power(W),Load_kW,shortwave_radiation_instant,direct_normal_irradiance_instant,diffuse_radiation_instant,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,temperature_2m ,relative_humidity_2m ,surface_pressure,wind_speed_10m,wind_direction_10m,direct_radiation_instant,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,uv_index,dew_point_2m,WS50M,WD50M,latitude,longitude,number,expver,cbh,cloud_cover_high,cloud_cover_low,cloud_cover_mid,cloud_cover,tciw,hour,day_of_year,month,day_of_week,is_day,solar_elevation
6/14/2016 21:00,0,0.858458446,0,0,0,0,0,0,28.92,86.43,100.72,9.24,213.1,0,0,0,0,0,26.45,10.99,213.8,9.67,80.18,0,1,1821.7917,99.87,5.75,11.2,99.87,0.018989012,21,166,6,1,0,0
6/14/2016 22:00,0,2.48323422,0,0,0,0,0,0,28.93,86.26,100.71,9.35,222.1,0,0,0,0,0,26.42,11.1,222.7,9.67,80.18,0,1,2330.4958,99.15,1.64,3.25,99.15,0.023955699,22,166,6,1,0,0
6/14/2016 23:00,0,2.159719375,0,0,0,0,0,0,28.94,85.84,100.65,9.3,234.4,0,0,0,0,0,26.35,11.05,234.9,9.67,80.18,0,1,2943.095,99.36,0.28,3.11,99.36,0.02134519,23,166,6,1,0,0
6/15/2016 0:00,0,0.093631256,0,0,0,0,0,0,28.94,85.15,100.58,9.37,244.8,0,0,0,0,0,26.21,11.2,245.2,9.67,80.18,0,1,3825.6387,93.24,0,1.04,93.24,0.012697808,0,167,6,2,0,0
6/15/2016 1:00,0,0.093544205,0,0,0,0,0,0,28.94,83.72,100.52,9.29,252.2,0,0,0,0,0,25.93,11.15,252.7,9.67,80.18,0,1,4592.8594,50.77,0.23,1.3,51.54,0.003896054,1,167,6,2,0,0
6/15/2016 2:00,0,0.097514961,0,0,0,0,0,0,28.85,82.08,100.5,9,255.3,0,0,0,0,0,25.51,10.9,255.8,9.67,80.18,0,1,1100.1421,41.42,0,0.16,41.57,0.002748725,2,167,6,2,0,0
6/15/2016 3:00,0,0.442282523,0,0,0,0,0,0,28.65,81.64,100.51,8.51,254.9,0,0,0,0,0,25.22,10.36,255.5,9.67,80.18,0,1,957.3069,39.9,1.54,0.13,41.44,0.000728682,3,167,6,2,0,0
6/15/2016 4:00,0,0.198653221,0,0,0,0,0,0,28.47,81.62,100.53,8.06,253.5,0,0,0,0,0,25.04,9.86,254.1,9.67,80.18,0,1,1945.0911,10.75,2.22,0.78,13.52,4.15E-05,4,167,6,2,0,0
6/15/2016 5:00,0,0.234318487,17.23,12.66,20.25,17.25,0.27,0.08,28.37,81.8,100.57,7.66,252,7.71,7.77,0.94,0,0.03,24.98,9.34,252.6,9.67,80.18,0,1,6028.039,57.2,3.28,1.42,60.88,0.000178214,5,167,6,2,0,0
6/15/2016 6:00,704.6363636,2.849914407,176.65,296.96,75.85,178.43,0.5,0.07,28.75,80.03,100.63,7.74,250.7,82.63,83.55,9,0.07,0.35,24.99,8.89,251.4,9.67,80.18,0,1,8854.145,79.04,1.71,0,79.25,0.000175773,6,167,6,2,1,3.817992801
6/15/2016 7:00,3235.5,2.893638723,397.1,495.82,143.62,402.3,0.62,0.06,29.2,77.27,100.69,8.04,250.4,188.03,190.08,22.19,0.38,1.88,24.84,9.1,251.4,9.67,80.18,0,1,8854.145,12.11,1.5,0.38,13.55,0.000197736,7,167,6,2,1,17.5071851
6/15/2016 8:00,6852.083333,0.807598275,609.3,564.06,174.24,613.55,0.68,0.05,29.64,74.41,100.72,8.34,251.2,288.2,288.79,36.08,0.91,4.55,24.63,9.37,252,9.67,80.18,0,1,8854.145,64.99,0,0,64.99,0.000302712,8,167,6,2,1,31.2719415
6/15/2016 9:00,9078.166667,0.646048948,760.83,691.95,227.39,784.88,0.7,0.05,30.11,71.83,100.72,8.59,251.2,358.13,367.2,46.72,1.47,7.62,24.48,9.68,251.9,9.67,80.18,0,1,10695.668,94.4,0,0,94.4,0.002686627,9,167,6,2,1,44.95391361
6/15/2016 10:00,8546,0.459243394,863.85,607.49,249.84,899.55,0.71,0.05,30.54,69.45,100.68,8.67,250.5,405.8,418.63,53.93,1.9,10.12,24.32,9.82,251.3,9.67,80.18,0,1,10432.852,100,0,0,100,0.006922349,10,167,6,2,1,58.25121541
6/15/2016 11:00,7163.333333,0.388309727,897.33,665.04,249.09,925.17,0.7,0.05,30.97,66.98,100.62,8.54,248.4,417.57,427.63,54.91,1.99,10.8,24.13,9.71,249.4,9.67,80.18,0,1,8417.559,100,0,0,100,0.013414066,11,167,6,2,1,70.18227649
6/15/2016 12:00,7629.222222,0.451924611,872.55,631.64,244.63,901.47,0.7,0.05,31.31,64.98,100.53,8.24,243.2,406.21,417.29,53.37,1.89,10.15,23.95,9.42,244.5,9.67,80.18,0,1,5336.2812,100,0,1.64,100,0.017905023,12,167,6,2,1,76.31569954
6/15/2016 13:00,11365.36364,0.362015416,764.47,479.59,304.14,808.97,0.67,0.05,31.46,64.31,100.44,7.87,233,357.92,375.7,46.51,1.51,7.8,23.92,9.02,234.6,9.67,80.18,0,1,4419.086,100,0,2.86,100,0.01825805,13,167,6,2,1,70.18227649
6/15/2016 14:00,9984.833333,0.540243817,627.65,461.88,268.54,655.72,0.65,0.05,31.45,64.99,100.38,8.06,218.9,294.57,305.85,37.12,1.01,5.28,24.1,9.23,220.6,9.67,80.18,0,1,3498.4429,99.48,0.22,1.91,99.48,0.019859452,14,167,6,2,1,58.25121541
6/15/2016 15:00,6291.181818,0.440081073,431.02,374.83,233.55,457.1,0.6,0.06,31.22,66.93,100.34,9.15,208.5,202.78,213.95,24.6,0.49,2.42,24.36,10.5,209.9,9.67,80.18,0,1,2989.2576,97.51,0.21,3.19,97.51,0.018704686,15,167,6,2,1,44.95391361
6/15/2016 16:00,2232.4,0.612481101,218.3,200.02,167.35,237.05,0.5,0.06,30.77,69.95,100.35,10.29,204.2,102.38,110.42,11.89,0.13,0.65,24.66,11.94,205.3,9.67,80.18,0,1,3121.549,99.51,0.21,5.07,99.51,0.013982967,16,167,6,2,1,31.2719415
6/15/2016 17:00,605,0.582219281,40.28,13.86,41.72,44.85,0.31,0.07,30.15,74.13,100.41,10.76,204.4,18.47,20.27,2.26,0.01,0.03,25.03,12.72,205.5,9.67,80.18,0,1,3497.6597,99.23,0.91,6.11,99.23,0.014512721,17,167,6,2,1,17.5071851
6/15/2016 18:00,270.6666667,2.538660492,0,0,0,0,0,0,29.66,77.45,100.49,10.97,208.2,0,0,0,0,0,25.31,13.1,209.3,9.67,80.18,0,1,3520.956,99.78,2.21,2.6,99.78,0.016867615,18,167,6,2,1,3.817992801
6/15/2016 19:00,0,2.737307718,0,0,0,0,0,0,29.48,78.01,100.57,11.23,214.8,0,0,0,0,0,25.26,13.41,215.9,9.67,80.18,0,1,2700.1985,100,0.22,2.21,100,0.01581575,19,167,6,2,0,0
6/15/2016 20:00,0,2.658463953,0,0,0,0,0,0,29.36,77.72,100.64,11.41,222.4,0,0,0,0,0,25.08,13.67,223.3,9.67,80.18,0,1,2724.2363,100,2.39,2.76,100,0.015597269,20,167,6,2,0,0
6/15/2016 21:00,0,0.503663289,0,0,0,0,0,0,29.23,77.3,100.7,11.56,229.1,0,0,0,0,0,24.87,13.85,230,9.67,80.18,0,1,1856.1616,100,0.02,3.78,100,0.021507915,21,167,6,2,0,0
6/15/2016 22:00,0,2.567703864,0,0,0,0,0,0,29,78.03,100.71,11.48,233.4,0,0,0,0,0,24.8,13.61,233.9,9.67,80.18,0,1,1892.3293,100,2.04,1.4,100,0.041302964,22,167,6,2,0,0
6/15/2016 23:00,0,2.017433991,0,0,0,0,0,0,28.71,79.43,100.66,11.35,235.8,0,0,0,0,0,24.83,13.43,236.3,9.67,80.18,0,1,1998.584,100,3.23,2.89,100,0.04633853,23,167,6,2,0,0
6/16/2016 0:00,0,0.30305128,0,0,0,0,0,0,28.56,79.93,100.57,11.57,239.6,0,0,0,0,0,24.78,13.7,240.1,9.67,80.18,0,1,2724.2673,100,2.71,0.13,100,0.058150187,0,168,6,3,0,0
6/16/2016 1:00,0,0,0,0,0,0,0,0,28.46,80.62,100.5,11.59,242.5,0,0,0,0,0,24.82,13.74,243,9.67,80.18,0,1,1905.1113,100,7.22,0.26,100,0.0523317,1,168,6,3,0,0
6/16/2016 2:00,0,0.231836249,0,0,0,0,0,0,28.36,81.19,100.47,11.27,243,0,0,0,0,0,24.85,13.42,243.5,9.67,80.18,0,1,639.0117,100,14.28,0.13,100,0.033776175,2,168,6,3,0,0
6/16/2016 3:00,0,0,0,0,0,0,0,0,28.3,81.38,100.45,10.98,244.9,0,0,0,0,0,24.83,13.09,245.4,9.67,80.18,0,1,695.98975,100,15.61,1.66,100,0.035389803,3,168,6,3,0,0
6/16/2016 4:00,0,0.054083212,0,0,0,0,0,0,28.29,81.14,100.45,10.66,246.9,0,0,0,0,0,24.77,12.76,247.3,9.67,80.18,0,1,1935.9287,100,12.08,9.54,100,0.032744203,4,168,6,3,0,0
6/16/2016 5:00,0,0.447642007,12.15,0,15.79,18.2,0.2,0.06,28.3,80.92,100.49,10.15,246.7,5.45,8,0.73,0,0,24.74,12.14,247,9.67,80.18,0,1,1942.5652,100,7.78,3.09,100,0.029952385,5,168,6,3,0,0
6/16/2016 6:00,489.8333333,2.669080572,106.6,9.43,93.55,186.5,0.3,0.05,28.54,79.79,100.58,9.9,244.8,51.77,86.95,6.96,0.06,0.28,24.73,11.63,245.4,9.67,80.18,0,1,2067.641,100,13.15,0.77,100,0.015092611,6,168,6,3,1,3.823087866
6/16/2016 7:00,2845.833333,2.883852878,255,30.8,207.47,411,0.4,0.05,29,76.83,100.64,10.36,245.1,124,193.77,16.73,0.32,1.55,24.54,12.04,245.9,9.67,80.18,0,1,2142.002,100,3.75,3.9,100,0.006280914,7,168,6,3,1,17.5090168
6/16/2016 8:00,3432,0.932465595,448.05,87.04,310.84,619.67,0.5,0.06,29.36,74.62,100.68,10.6,246.7,215.65,291.36,28.94,0.76,4.03,24.39,12.2,247.3,9.67,80.18,0,1,3567.524,100,3.47,2.13,100,0.003560796,8,168,6,3,1,31.27034724
6/16/2016 9:00,4185.333333,0.700350062,622.38,255.14,330.97,787.15,0.57,0.06,29.64,73.27,100.67,10.45,248,297.35,368.6,40.06,1.27,6.53,24.36,11.99,248.6,9.67,80.18,0,1,7139.1836,100,1.18,2.48,100,0.002294825,9,168,6,3,1,44.94821519
6/16/2016 10:00,6012.090909,0.475120004,722.95,332.01,453.26,897.08,0.59,0.05,29.89,72.16,100.63,10.05,247.7,342.48,418.85,46.56,1.65,8.32,24.35,11.51,248.4,9.67,80.18,0,1,7670.672,100,0.23,1.6,100,0.015018925,10,168,6,3,1,58.23965938
6/16/2016 11:00,8800.166667,0.467417982,832.25,614.07,331.81,916.55,0.65,0.05,30.15,70.93,100.56,9.49,245.3,390.5,425.67,51.37,1.87,9.85,24.3,10.85,246.2,9.67,80.18,0,1,6115.3203,100,0,4.5,100,0.013836321,11,168,6,3,1,70.16055019
6/16/2016 12:00,9471.454545,0.752897898,811.33,513.94,319.66,892.3,0.65,0.05,30.43,69.55,100.46,8.83,239.6,381.68,415.25,50.23,1.78,9.27,24.25,10.07,240.6,9.67,80.18,0,1,6276.84,100,0.16,2.17,100,0.014685802,12,168,6,3,1,76.28272938
6/16/2016 13:00,9605.583333,0.332858198,729.78,466.51,324.16,797.45,0.64,0.05,30.73,68.48,100.36,8.42,230.6,342.87,372.05,44.67,1.45,7.28,24.28,9.6,231.9,9.67,80.18,0,1,1843.7703,98.46,5.23,9.5,98.46,0.005440489,13,168,6,3,1,70.16055019
6/16/2016 14:00,6360.5,0.421472823,571.22,284.46,308.08,642.58,0.6,0.05,30.87,68.28,100.3,8.44,222.4,269.99,300.66,34.61,0.94,5,24.35,9.67,223.6,9.67,80.18,0,1,3344.0215,99.69,1.16,4.99,99.69,0.009169906,14,168,6,3,1,58.23965938
6/16/2016 15:00,5348.3,0.612740627,373.1,321.86,273.99,443.02,0.52,0.06,30.74,69.4,100.26,8.83,216.7,176.97,207.6,21.86,0.44,2.22,24.5,10.2,217.9,9.67,80.18,0,1,3570.066,100,0.21,1.65,100,0.016333755,15,168,6,3,1,44.94821519
6/16/2016 16:00,2670.090909,0.773111981,193.75,114.54,150.51,224.65,0.44,0.06,30.38,71.72,100.26,9.3,213.5,91.77,104.42,11.14,0.12,0.6,24.7,10.89,214.4,9.67,80.18,0,1,4608.711,90.13,1.84,9.34,91.54,0.006609295,16,168,6,3,1,31.27034724
6/16/2016 17:00,1085.181818,1.055558406,35.7,3.5,39.64,41.75,0.27,0.07,29.84,75.33,100.32,9.44,212,16.53,18.98,2.05,0.01,0.03,25.01,11.31,212.8,9.67,80.18,0,1,3641.835,85.07,0.61,1.79,85.61,0.002838042,17,168,6,3,1,17.5090168
6/16/2016 18:00,210.6,2.497048005,0,0,0,0,0,0,29.43,78.14,100.39,9.51,212.4,0,0,0,0,0,25.24,11.47,213.3,9.67,80.18,0,1,3668.487,100,0.26,1.9,100,0.010815349,18,168,6,3,1,3.823087866
6/16/2016 19:00,0,2.523193044,0,0,0,0,0,0,29.21,79.7,100.47,9.61,215,0,0,0,0,0,25.35,11.55,215.8,9.67,80.18,0,1,3334.5571,100,0.26,2.57,100,0.015827686,19,168,6,3,0,0
6/16/2016 20:00,0,2.749805783,0,0,0,0,0,0,29,80.68,100.52,9.79,219.4,0,0,0,0,0,25.36,11.68,219.8,9.67,80.18,0,1,1135.334,98.46,3.69,2,98.85,0.012880642,20,168,6,3,0,0
6/16/2016 21:00,0,0.75521285,0,0,0,0,0,0,28.79,81.71,100.53,9.83,223.4,0,0,0,0,0,25.37,11.68,223.8,9.67,80.18,0,1,1734.5732,100,4.31,4.86,100,0.02022424,21,168,6,3,0,0
6/16/2016 22:00,0,2.311003848,0,0,0,0,0,0,28.65,82.52,100.5,9.84,229.4,0,0,0,0,0,25.4,11.69,229.8,9.67,80.18,0,1,1495.9727,100,1.89,3.58,100,0.020170387,22,168,6,3,0,0
6/16/2016 23:00,0,1.929072847,0,0,0,0,0,0,28.54,83.23,100.44,9.84,235.4,0,0,0,0,0,25.44,11.65,235.8,9.67,80.18,0,1,1705.6787,99.79,1.75,2.63,99.79,0.01858959,23,168,6,3,0,0
6/17/2016 0:00,0,0.134530113,0,0,0,0,0,0,28.47,83.57,100.34,9.84,239.1,0,0,0,0,0,25.43,11.65,239.5,9.67,80.18,0,1,2170.2527,99.99,2.37,3.93,99.99,0.016205516,0,169,6,4,0,0
6/17/2016 1:00,0,0.191009596,0,0,0,0,0,0,28.44,83.55,100.28,9.86,241.4,0,0,0,0,0,25.41,11.68,241.8,9.67,80.18,0,1,2186.8357,97.23,5.26,3.64,97.46,0.00792335,1,169,6,4,0,0
6/17/2016 2:00,0,0.1899451,0,0,0,0,0,0,28.39,83.62,100.27,9.57,241.7,0,0,0,0,0,25.38,11.37,242.1,9.67,80.18,0,1,2213.7441,99.67,3.7,3.25,99.67,0.003699915,2,169,6,4,0,0
6/17/2016 3:00,0,0.204401108,0,0,0,0,0,0,28.32,84.02,100.3,9.11,240.6,0,0,0,0,0,25.39,10.87,241.1,9.67,80.18,0,1,3006.932,89.35,9.62,6.23,91.29,0.003247216,3,169,6,4,0,0
6/17/2016 4:00,0,0.375720995,0,0,0,0,0,0,28.26,84.35,100.34,8.61,239.6,0,0,0,0,0,25.39,10.29,240.2,9.67,80.18,0,1,4167.2812,99.63,9.4,4.8,99.63,0.005370002,4,169,6,4,0,0
6/17/2016 5:00,0,0.237695556,15.32,0,20.13,15.77,0.25,0.08,28.22,84.39,100.4,8.04,238.3,6.8,7.05,0.86,0,0.03,25.35,9.63,238.9,9.67,80.18,0,1,4278.4297,100,6.39,6.03,100,0.025979307,5,169,6,4,0,0
6/17/2016 6:00,573.7272727,2.662417192,117.53,26.5,100.69,164,0.34,0.06,28.48,83.02,100.47,7.74,236.4,56.58,76.02,7.21,0.06,0.3,25.34,8.96,237.2,9.67,80.18,0,1,4647.8203,99.77,11.47,4.03,99.77,0.018769369,6,169,6,4,1,3.827111101
6/17/2016 7:00,2060.583333,2.982474345,252.88,27.45,206.03,381.6,0.39,0.05,28.86,80.56,100.54,7.72,235.8,122.45,179.83,16.34,0.3,1.48,25.21,8.77,236.9,9.67,80.18,0,1,3616.601,100,11.88,3.03,100,0.025446456,7,169,6,4,1,17.51045927
6/17/2016 8:00,5475.333333,1.019066765,422.35,68.32,319.66,590.92,0.47,0.06,29.2,78.29,100.59,7.76,238.3,204.51,279.03,27.07,0.71,3.75,25.05,8.71,239.1,9.67,80.18,0,1,1762.4702,100,13.66,1.09,100,0.022541225,8,169,6,4,1,31.26907996
6/17/2016 9:00,6545.636364,0.450704206,567.05,85.77,397.71,760.33,0.52,0.06,29.49,76.76,100.6,7.75,241.5,274.3,358.3,36.73,1.16,5.97,25,8.66,242.2,9.67,80.18,0,1,1301.2891,99.79,8.79,3.31,100,0.018148955,9,169,6,4,1,44.94370157
6/17/2016 10:00,7442.583333,0.56107188,652.95,102.38,391.12,873.67,0.53,0.06,29.72,75.56,100.55,7.71,244,314.95,411,42.7,1.5,7.57,24.96,8.61,244.6,9.67,80.18,0,1,4141.6953,100,0.44,2.84,100,0.057488646,10,169,6,4,1,58.23051337
6/17/2016 11:00,7769,0.515060988,711.75,155.53,426.06,919.72,0.56,0.06,29.87,74.67,100.47,7.67,245,342.38,432.55,46.48,1.7,8.9,24.9,8.58,245.6,9.67,80.18,0,1,3644.8865,100,0,2.39,100,0.06458688,11,169,6,4,1,70.14336963
6/17/2016 12:00,7763.166667,0.282722104,710.67,182.1,463.32,896.67,0.57,0.06,29.99,73.68,100.38,7.6,244,341.67,421.65,46.16,1.66,8.48,24.79,8.53,244.7,9.67,80.18,0,1,3522.3892,100,0,2.76,100,0.042585105,12,169,6,4,1,76.25668937
6/17/2016 13:00,8039.727273,0.563284671,625.4,152.73,432.04,805.3,0.55,0.05,30.1,72.72,100.3,7.55,241.4,300.75,379.42,40.41,1.33,6.55,24.68,8.51,242.3,9.67,80.18,0,1,3328.2537,100,0,6.42,100,0.026790988,13,169,6,4,1,70.14336963
6/17/2016 14:00,8329.833333,0.377311788,379.83,17.68,288.04,653.83,0.4,0.06,30.17,71.91,100.25,7.43,237,187.35,308.92,25.95,0.74,3.95,24.57,8.42,238,9.67,80.18,0,1,2262.469,100,0.22,3.78,100,0.03003237,14,169,6,4,1,58.23051337
6/17/2016 15:00,5196.25,0.464257442,237.52,14.6,175.46,455.95,0.33,0.05,30.18,71.78,100.23,7.35,231.7,117.97,215.8,16.38,0.35,1.77,24.54,8.4,232.8,9.67,80.18,0,1,1851.6174,100,0.48,4.9,100,0.030611362,15,169,6,4,1,44.94370157
6/17/2016 16:00,2118.5,0.573429549,123.38,25.26,99.31,236,0.28,0.05,30.06,72.82,100.25,7.22,226.4,60.94,110.9,8.32,0.1,0.47,24.66,8.41,227.2,9.67,80.18,0,1,1378.3743,99.84,1.43,1.94,99.84,0.014402088,16,169,6,4,1,31.26907996
6/17/2016 17:00,797.8333333,0.878537848,24.08,6.68,27.96,44.95,0.18,0.05,29.7,75.47,100.3,6.88,221.3,11.55,20.45,1.57,0.01,0.03,24.93,8.33,221.6,9.67,80.18,0,1,1405.856,98.47,0.02,1.15,98.47,0.012593016,17,169,6,4,1,17.51045927
6/17/2016 18:00,119.25,2.244777355,0,0,0,0,0,0,29.35,77.91,100.38,6.92,217.7,0,0,0,0,0,25.12,8.54,218,9.67,80.18,0,1,1412.4705,97.35,1.42,0.16,97.35,0.010748394,18,169,6,4,1,3.827111101
6/17/2016 19:00,0,2.480492686,0,0,0,0,0,0,29.14,79.28,100.46,7.34,216.8,0,0,0,0,0,25.2,8.96,217.2,9.67,80.18,0,1,4923.754,98.77,0.14,1.09,98.77,0.011504237,19,169,6,4,0,0
6/17/2016 20:00,0,2.744210103,0,0,0,0,0,0,28.98,80.36,100.5,7.82,218.8,0,0,0,0,0,25.27,9.45,219.2,9.67,80.18,0,1,2687.3708,99.45,0.95,6.74,99.45,0.009636808,20,169,6,4,0,0
6/17/2016 21:00,0,0.798249306,0,0,0,0,0,0,28.8,81.8,100.5,8.15,221.4,0,0,0,0,0,25.4,9.79,221.7,9.67,80.18,0,1,2797.045,99.71,2.72,3.81,99.71,0.009705175,21,169,6,4,0,0
6/17/2016 22:00,0,2.12498735,0,0,0,0,0,0,28.65,83.18,100.48,8.44,224.1,0,0,0,0,0,25.53,10.09,224.3,9.67,80.18,0,1,1435.8472,94.73,2.82,2.05,95.38,0.006334789,22,169,6,4,0,0
6/17/2016 23:00,0,1.727950171,0,0,0,0,0,0,28.54,83.91,100.42,8.67,227.8,0,0,0,0,0,25.58,10.32,227.9,9.67,80.18,0,1,519.437,73.99,1.94,0.26,75.1,0.000615223,23,169,6,4,0,0
6/18/2016 0:00,0,0.062279099,0,0,0,0,0,0,28.44,83.72,100.35,8.71,231.1,0,0,0,0,0,25.44,10.35,231.2,9.67,80.18,0,1,469.20044,46.45,3.68,0.13,48.44,0.000586019,0,170,6,5,0,0
6/18/2016 1:00,0,0,0,0,0,0,0,0,28.37,82.51,100.29,8.43,234.4,0,0,0,0,0,25.13,10.04,234.4,9.67,80.18,0,1,534.3181,17.23,4.53,0.26,21.61,0.002717371,1,170,6,5,0,0
6/18/2016 2:00,0,0.455747615,0,0,0,0,0,0,28.26,81.14,100.28,7.78,235.6,0,0,0,0,0,24.73,9.37,235.8,9.67,80.18,0,1,637.7732,23.4,4.89,0.81,26.78,0.002478371,2,170,6,5,0,0
6/18/2016 3:00,0,0.346693448,0,0,0,0,0,0,28.15,80.27,100.29,7.09,236.3,0,0,0,0,0,24.44,8.66,236.5,9.67,80.18,0,1,907.9009,30.16,9.66,9.55,40.36,0.001407654,3,170,6,5,0,0
6/18/2016 4:00,0,0.053794065,0,0,0,0,0,0,28.08,80.14,100.34,6.69,237.5,0,0,0,0,0,24.36,8.23,237.7,9.67,80.18,0,1,1163.4612,11.92,5.1,13.09,23.22,0.003758299,4,170,6,5,0,0
6/18/2016 5:00,0,0.595545176,11.98,0,15.57,16.02,0.2,0.08,28.08,80.31,100.4,6.43,237.8,5.35,7.15,0.7,0,0,24.39,7.9,238,9.67,80.18,0,1,3948.408,53.61,1.31,15.99,60.8,0.00697574,5,170,6,5,0,0
6/18/2016 6:00,530,3.007926505,101.2,23.39,86.68,167.1,0.29,0.05,28.49,78.9,100.5,6.49,237.8,49.46,78.1,6.55,0.05,0.25,24.5,7.43,238.4,9.67,80.18,0,1,1833.3721,92.73,0.64,18.19,93.69,0.025377166,6,170,6,5,1,3.830061929
6/18/2016 7:00,2187.909091,2.94978507,238.23,46.65,170.11,384.65,0.37,0.05,28.99,76.34,100.56,6.61,241.1,116.8,182.03,15.59,0.28,1.38,24.44,7.44,242.4,9.67,80.18,0,1,1849.5413,90.01,7.69,15.1,91.07,0.051605083,7,170,6,5,1,17.51151505
6/18/2016 8:00,2918.083333,0.493040443,417.77,101.81,249.53,591.95,0.47,0.06,29.34,74.36,100.62,6.65,246.2,202.9,280.07,27.01,0.69,3.6,24.32,7.39,247.1,9.67,80.18,0,1,1899.3672,77.43,2.88,12.31,80.46,0.030986164,8,170,6,5,1,31.26814577
6/18/2016 9:00,4487.833333,1.182590415,583.9,242.31,296.44,759.9,0.53,0.05,29.6,72.92,100.64,6.61,248.6,281.6,358.55,37.64,1.16,5.93,24.25,7.28,249.3,9.67,80.18,0,1,1688.8889,75.24,2.72,17.48,77.92,0.02020099,9,170,6,5,1,44.94038324
6/18/2016 10:00,8116.583333,0.282793841,688.85,327.51,278.29,870.53,0.56,0.05,29.76,71.83,100.63,6.49,248.6,328.07,409.71,44.76,1.54,7.88,24.14,7.13,249.3,9.67,80.18,0,1,3604.1843,80.46,0.02,20.23,83.77,0.011588153,10,170,6,5,1,58.22379349
6/18/2016 11:00,8222.166667,0.151574094,698.55,195.71,352.35,900.75,0.55,0.06,29.85,70.83,100.59,6.3,247.6,335.9,422.83,45.45,1.62,8.45,24.01,6.9,248.4,9.67,80.18,0,1,4055.9773,70.09,0,10.34,73.11,0.009185456,11,170,6,5,1,70.13075475
6/18/2016 12:00,7104.083333,0.595473843,698.83,279.17,341.23,875.7,0.56,0.05,29.93,69.98,100.53,6.14,245.7,334.4,410.85,44.98,1.56,8.05,23.88,6.73,246.6,9.67,80.18,0,1,3653.8013,75.91,0.57,17.61,81.37,0.016924713,12,170,6,5,1,76.23758724
6/18/2016 13:00,9854.5,0.916800103,666.88,353.33,291.44,781.42,0.59,0.05,29.94,69.33,100.46,6.07,243.2,315.98,367.08,41.6,1.32,6.65,23.74,6.67,244.1,9.67,80.18,0,1,1576.0215,79.56,8.04,37.78,87.26,0.016056892,13,170,6,5,1,70.13075475
6/18/2016 14:00,7226.25,0.747131111,484.6,165.35,303.61,626.6,0.5,0.05,29.93,68.92,100.41,6.11,239.6,231.4,294.7,30.26,0.81,4.3,23.63,6.72,240.5,9.67,80.18,0,1,843.6135,74.06,5.66,36.69,82.4,0.009153988,14,170,6,5,1,58.22379349
6/18/2016 15:00,7174.583333,0.663538853,305.67,118.43,204.46,427.35,0.42,0.05,29.82,69.12,100.39,6.33,235.1,145.98,200.9,18.94,0.38,1.9,23.57,7.01,235.9,9.67,80.18,0,1,1207.5325,44.18,0.22,40.48,67.76,0.007008977,15,170,6,5,1,44.94038324
6/18/2016 16:00,3593.5,0.849558935,160.52,42.24,136.22,211.98,0.36,0.05,29.55,70.38,100.42,6.65,230.7,76.9,98.7,9.5,0.1,0.5,23.61,7.47,231.5,9.67,80.18,0,1,3188.617,36.35,0.45,46.2,64.35,0.00902506,16,170,6,5,1,31.26814577
6/18/2016 17:00,876.3333333,1.202934458,32.33,4.92,34.4,39.4,0.24,0.06,29.08,73.06,100.47,6.76,227,15.26,18.07,1.82,0.01,0.03,23.79,7.96,227.6,9.67,80.18,0,1,3206.0342,32.62,3.24,42.77,61.98,0.009451751,17,170,6,5,1,17.51151505
6/18/2016 18:00,419.8,2.773600826,0,0,0,0,0,0,28.59,76.1,100.54,7.02,224.6,0,0,0,0,0,23.98,8.51,225,9.67,80.18,0,1,1514.6641,33.87,1.15,25.2,47.31,0.005803753,18,170,6,5,1,3.830061929
6/18/2016 19:00,0,3.023505521,0,0,0,0,0,0,28.29,78.13,100.59,7.6,223.7,0,0,0,0,0,24.13,9.11,224,9.67,80.18,0,1,1268.0632,62.83,1.51,22.87,69.36,0.009277888,19,170,6,5,0,0
6/18/2016 20:00,0,2.78597469,0,0,0,0,0,0,27.97,80.04,100.62,8.27,225.4,0,0,0,0,0,24.22,9.79,225.7,9.67,80.18,0,1,472.84912,82.55,7.35,18.24,84.83,0.019238476,20,170,6,5,0,0
6/18/2016 21:00,0,1.093202685,0,0,0,0,0,0,27.76,81.11,100.62,8.58,228.1,0,0,0,0,0,24.25,10.15,228.6,9.67,80.18,0,1,594.5559,90.54,17.82,11.28,92.27,0.02676684,21,170,6,5,0,0
6/18/2016 22:00,0,2.240941108,0,0,0,0,0,0,27.76,80.68,100.6,8.47,231.8,0,0,0,0,0,24.15,10.11,232.3,9.67,80.18,0,1,563.397,92.39,16.06,14.38,93.95,0.027652249,22,170,6,5,0,0
6/18/2016 23:00,0,2.046583549,0,0,0,0,0,0,27.89,79.59,100.53,8.37,236.2,0,0,0,0,0,24.04,10.09,236.7,9.67,80.18,0,1,899.0637,88.83,10.58,20.5,92.22,0.01977202,23,170,6,5,0,0
